PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
140,3/10/2020,2:46:00 PM,2,3,"Hughes, Jared",453172,Right,HOU,"Ramos, Wilson",467092,Right,NYM,Undefined,6,Top,1,2,0,Undefined,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.07666491,-0.853017911,-4.685832052,1997.006484,265.7557212,2:45,5.698459172,2.68268811,6.890094425,-30.37554057,1.272226815,17.54399869,2.387463805,-0.133303866,84.6081746,-6.637904391,-1.338280024,0.4048956,,,,,,,,,,,,-11.06788424,0.941248722,-2.39332787,50,5.633379575,10.48950831,-133.8254632,-2.829651029,-20.1340077,28.03922909,-30.46178733,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,630fe35e-62ff-11ea-bc5a-d43b046e0121
141,3/10/2020,2:46:20 PM,2,4,"Hughes, Jared",453172,Right,HOU,"Ramos, Wilson",467092,Right,NYM,Undefined,6,Top,1,2,1,Undefined,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,92.76865075,-0.972175984,-4.912707005,2105.950052,262.6822369,2:45,5.807923827,2.703511493,6.75785167,-28.91015842,2.46909655,19.45676264,2.507559851,-0.172573814,85.12063801,-6.467980511,-1.208799581,0.403174292,,,,,,,,,,,,-12.15449225,1.637352872,-2.389588239,50,5.732846969,11.0300324,-134.7503559,-3.115625265,-22.40554548,28.57318472,-29.15575841,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,6c1cc60e-62ff-11ea-bc5a-d43b046e0121
142,3/10/2020,2:46:59 PM,3,1,"Hughes, Jared",453172,Right,HOU,"Smith, Dominic",642086,Left,NYM,Undefined,6,Top,2,0,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.14122974,-0.249255839,-3.610879902,2052.285879,260.977112,2:45,5.78735152,2.756823603,6.907501443,-28.8111622,2.900063454,18.45082225,3.158990317,1.001881837,84.01018257,-5.76745239,-0.069575433,0.405301333,,,,,,,,,,,,-11.3922661,1.697602394,-2.536857096,50,5.761269187,7.959999862,-134.0616708,-1.36513811,-20.63207099,30.29793164,-29.09958973,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,860402f1-62ff-11ea-bc5a-d43b046e0121
143,3/10/2020,2:47:18 PM,3,2,"Hughes, Jared",453172,Right,HOU,"Smith, Dominic",642086,Left,NYM,Undefined,6,Top,2,0,1,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.03989002,-2.684500617,-4.773385269,2016.184529,268.1525425,3:00,5.584339998,2.719356408,6.846621014,-30.73750445,0.605278151,19.67879726,0.565144123,-0.002666431,85.11664446,-8.532243273,-1.006164328,0.402939918,,,,,,,,,,,,-12.39963428,1.126758519,-2.421711549,50,5.401015386,10.72879665,-135.0060648,-7.203152863,-22.77024175,30.77110499,-30.1049098,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,8fe76b72-62ff-11ea-bc5a-d43b046e0121
144,3/10/2020,2:47:35 PM,3,3,"Hughes, Jared",453172,Right,HOU,"Smith, Dominic",642086,Left,NYM,Undefined,6,Top,2,1,1,Undefined,Other,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.17368574,-1.204360617,-3.426230407,2035.193665,271.7874313,3:00,5.725696498,2.869671532,6.583901496,-32.43225698,-0.550601514,16.68314322,1.917349058,1.11683106,84.86587829,-7.339539711,-0.254760073,0.406389006,,,,,,,,,,,,-10.14525975,0.021168901,-2.642404011,50,5.629375996,7.538277439,-134.0952517,-3.776829798,-18.52560633,28.21860435,-32.13539339,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,98da1506-62ff-11ea-bc5a-d43b046e0121
145,3/10/2020,2:47:56 PM,3,4,"Hughes, Jared",453172,Right,HOU,"Smith, Dominic",642086,Left,NYM,Undefined,6,Top,2,1,2,Undefined,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,84.47755312,-0.240266714,-1.435092022,1377.545585,270.1793416,3:00,5.650999839,2.600812081,6.609828643,-37.71459676,-0.063879777,9.098610198,2.288005786,2.044471112,78.21783135,-7.367264143,0.293851994,0.441629569,,,,,,,,,,,,-5.398501602,0.02667522,-2.507234099,50,5.618704971,2.840119463,-123.1410064,-1.531469947,-8.34747602,22.84612706,-32.13280179,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,a85f9544-62ff-11ea-bc5a-d43b046e0121
146,3/10/2020,2:48:18 PM,3,5,"Hughes, Jared",453172,Right,HOU,"Smith, Dominic",642086,Left,NYM,Undefined,6,Top,2,2,2,Undefined,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,85.07615054,-1.032277442,-2.445294404,2266.878123,144.8188513,10:45,5.638135989,2.680867925,6.361831725,-33.04518373,4.901134011,-3.480105794,1.93355542,0.139462455,77.90714481,-7.271965507,-3.106018469,0.443359826,,,,,,,,,,,,1.195956161,2.993959146,-2.502555194,50,5.547980521,5.384359296,-123.7831072,-3.165640529,1.846293556,25.86222412,-27.55203342,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,b3b211d2-62ff-11ea-bc5a-d43b046e0121
147,3/10/2020,2:50:42 PM,1,1,"Sewald, Paul",623149,Right,NYM,"Tucker, Kyle",663656,Left,HOU,Undefined,6,Bottom,0,0,0,Undefined,Other,FoulBall,Undefined,Undefined,Undefined,0,0,,78.48636627,1.205837917,-1.03063847,,127.5811774,10:15,5.34715394,2.618717589,5.833833445,-39.68974051,5.601964307,-7.334578972,3.160682344,1.049563124,71.93996468,-6.230199398,-2.409143405,0.484374033,63.92387346,46.53529484,-135.5647441,5658.655042,-84.90437856,50.57424555,-69.93733722,175.9563415,59.87775946,-142.4788756,3.306543579,3.659368112,2.677405593,-2.530476642,50,5.422020779,2.266598452,-114.2061187,1.256928582,4.828742211,21.2091364,-28.64106116,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,0bf20e03-6300-11ea-bc5a-d43b046e0121
148,3/10/2020,2:51:07 PM,1,2,"Sewald, Paul",623149,Right,NYM,"Tucker, Kyle",663656,Left,HOU,Undefined,6,Bottom,0,0,1,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.01922833,-2.009831523,-4.063001359,2442.67593,211.4236124,1:00,5.051682038,2.763218816,6.536445951,-12.70875027,20.83266503,12.74736809,2.144002408,0.093066186,82.44123643,-4.421168039,-1.645960708,0.416833112,,,,,,,,,,,,-8.120301716,12.03064506,-2.487325734,50,4.906715714,8.922431384,-130.8103655,-4.970191159,-14.1211244,26.65595774,-11.25287575,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,161f5af4-6300-11ea-bc5a-d43b046e0121
149,3/10/2020,2:51:32 PM,1,3,"Sewald, Paul",623149,Right,NYM,"Tucker, Kyle",663656,Left,HOU,Undefined,6,Bottom,0,0,2,Undefined,Fastball,InPlay,Undefined,LineDrive,Out,1,0,,91.5016095,-0.923739491,-3.565693138,2468.233481,210.1755305,1:00,4.993851787,2.805379892,6.714093697,-13.0691088,19.11763116,11.13339545,3.058751917,0.469910557,83.74930452,-3.413948398,-1.445842184,0.408328802,106.046581,23.42302724,18.97327972,2116.086356,101.9109972,44.85284933,41.40115231,353.8190824,351.4272716,28.86683123,4.133703003,-7.144325174,10.86510317,-2.573998374,50,4.927458424,7.980806836,-133.1372855,-2.521124618,-12.86106697,27.79590342,-12.6149137,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,2804ae31-6300-11ea-bc5a-d43b046e0121
150,3/10/2020,2:52:16 PM,2,1,"Sewald, Paul",623149,Right,NYM,"Gurriel, Yuli",493329,Right,HOU,Undefined,6,Bottom,1,0,0,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,91.34955529,-1.203837976,-6.573294365,2468.593307,228.6438267,1:30,4.842399784,3.880760169,6.542973964,-21.6934681,10.88674414,12.40244492,1.923240853,-1.139901214,84.25564107,-5.291601603,-4.245150858,0.410817063,,,,,,,,,,,,-8.450932956,6.293244533,-3.430341686,50,4.749196365,14.88201055,-132.317492,-3.437617264,-15.15332704,25.21441458,-20.8896622,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,42dcaad0-6300-11ea-bc5a-d43b046e0121
151,3/10/2020,2:52:34 PM,2,2,"Sewald, Paul",623149,Right,NYM,"Gurriel, Yuli",493329,Right,HOU,Undefined,6,Bottom,1,1,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.76352686,-1.627609131,-5.472903696,2448.84116,215.6176944,1:15,5.035820043,3.836068842,6.536049746,-13.90783145,18.62396787,13.36406547,2.376904767,-0.084813177,83.58172886,-4.271908414,-2.940651209,0.41051172,,,,,,,,,,,,-8.921674188,10.74348356,-3.462193939,50,4.916636137,12.356635,-133.063129,-4.206618204,-15.97909582,28.82729877,-12.93201509,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,4bcf5452-6300-11ea-bc5a-d43b046e0121
152,3/10/2020,2:52:54 PM,2,3,"Sewald, Paul",623149,Right,NYM,"Gurriel, Yuli",493329,Right,HOU,Undefined,6,Bottom,1,1,1,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,91.88682005,-2.271107009,-5.069844682,2421.636484,220.6127409,1:15,4.950933355,3.877051133,6.665287161,-17.91287982,14.11933622,12.13300747,1.371216524,0.237842577,84.5270662,-5.663876383,-2.772707357,0.407347458,,,,,,,,,,,,-8.029027626,8.406806709,-3.541939477,50,4.790902866,11.48261604,-133.3668642,-5.825694698,-14.56312117,26.78615341,-16.92570835,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,54c1fdf7-6300-11ea-bc5a-d43b046e0121
153,3/10/2020,2:53:14 PM,2,4,"Sewald, Paul",623149,Right,NYM,"Gurriel, Yuli",493329,Right,HOU,Undefined,6,Bottom,1,2,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,84.00128282,-2.274759163,-4.593472429,,146.1650843,10:45,5.156870565,3.706122902,6.255406206,-31.96795873,6.710850001,-4.522824728,0.387672017,-0.915077074,78.42040181,-8.207265503,-5.438366128,0.447618537,,,,,,,,,,,,1.36080111,4.202647961,-3.362913301,50,4.971762696,9.930968717,-121.9822916,-5.78345219,2.07800558,20.96249639,-25.75641276,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,65953302-6300-11ea-bc5a-d43b046e0121
154,3/10/2020,2:53:36 PM,2,5,"Sewald, Paul",623149,Right,NYM,"Gurriel, Yuli",493329,Right,HOU,Undefined,6,Bottom,1,3,1,Undefined,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.86647714,-0.178644713,-3.253126346,2287.979332,143.9624197,10:45,5.082117032,3.798013216,6.215275414,-35.70921278,5.315228405,-3.895131543,1.94124642,0.468514662,75.37402847,-6.884996234,-3.987136594,0.460991434,,,,,,,,,,,,1.233614248,2.94830512,-3.552566402,50,5.050736868,6.877252745,-119.0685632,-1.375998328,1.77363628,22.54057498,-27.9351052,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,6f99fa68-6300-11ea-bc5a-d43b046e0121
155,3/10/2020,2:53:54 PM,2,6,"Sewald, Paul",623149,Right,NYM,"Gurriel, Yuli",493329,Right,HOU,Undefined,6,Bottom,1,3,2,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,91.95639161,-0.399761937,-4.087361481,2520.782011,216.2780667,1:15,4.939806564,3.791869437,6.747221358,-16.71111603,15.26282862,11.2247348,3.181125805,0.987438492,83.84927137,-3.590547169,-1.946465766,0.406976777,62.09964298,-65.05592362,-81.65531757,,,,,2.90484963,2.26670375,-57.41999277,0.038410034,-7.397532102,8.606057455,-3.528188503,50,4.906982786,9.238700338,-133.7080932,-1.405705693,-13.37678583,29.13275613,-16.61191434,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,788ca4cf-6300-11ea-bc5a-d43b046e0121
156,3/10/2020,2:54:28 PM,2,7,"Sewald, Paul",623149,Right,NYM,"Gurriel, Yuli",493329,Right,HOU,Undefined,6,Bottom,1,3,2,Undefined,Fastball,InPlay,Undefined,FlyBall,HomeRun,0,1,,91.45237347,-0.764498438,-3.979106707,2366.000171,226.977586,1:30,4.935330012,3.790458337,6.620230872,-19.40496851,12.80837423,13.75698577,2.616513284,1.28758855,84.1809326,-4.442408989,-1.371941681,0.408497511,98.37377208,23.68523363,-32.43835452,3079.91408,89.02080063,46.18028506,-64.61643749,381.3650872,224.8423985,-43.6758962,4.658954468,-8.614794555,7.273443403,-3.526455379,50,4.875255884,8.854197714,-133.0308209,-2.342910719,-15.56832546,26.28106071,-19.02976132,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,9364a080-6300-11ea-bc5a-d43b046e0121
157,3/10/2020,2:55:24 PM,3,1,"Sewald, Paul",623149,Right,NYM,"Correa, Carlos",621043,Right,HOU,Undefined,6,Bottom,1,0,0,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.95972225,-1.996956944,-4.358445795,2356.610787,139.5141816,10:45,5.23074695,3.773460512,6.304037092,-28.16885218,11.38040667,-9.746658203,1.037752513,-1.061328766,76.40273552,-7.298875832,-6.203447886,0.452627246,,,,,,,,,,,,3.964807367,6.887258984,-3.449065963,50,5.070561397,9.554048592,-121.7844256,-5.045016001,5.872792198,26.9797066,-21.97243292,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,ae3c9d1d-6300-11ea-bc5a-d43b046e0121
158,3/10/2020,2:55:44 PM,3,2,"Sewald, Paul",623149,Right,NYM,"Correa, Carlos",621043,Right,HOU,Undefined,6,Bottom,1,1,0,Undefined,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,,83.95864661,0.329792261,-3.365306605,,135.7347248,10:30,5.083928311,3.793677117,6.239269692,-34.04400076,4.810660351,-4.724445087,2.55161975,0.292624712,77.45071062,-6.062834419,-4.254049433,0.448634927,107.2496078,14.70758763,-40.7771873,2659.384841,78.58382707,23.53753194,-76.97121157,296.8886416,216.9975775,-53.57822847,2.606239624,1.689762624,2.537153609,-3.54082542,50,5.091453425,7.317573213,-122.1285606,-0.275879103,2.565085406,22.90764679,-28.32261073,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,c021f01d-6300-11ea-bc5a-d43b046e0121
159,3/10/2020,2:56:12 PM,3,3,"Sewald, Paul",623149,Right,NYM,"Correa, Carlos",621043,Right,HOU,Undefined,6,Bottom,1,1,1,Undefined,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.65398153,-1.699589906,-4.514133306,,137.6855574,10:30,5.014801518,3.775062838,6.467752068,-30.70064421,8.283782882,-7.574849878,0.890368548,-1.010092827,77.36457614,-7.452363261,-5.940510455,0.449383473,,,,,,,,,,,,2.955412847,5.015320426,-3.453374789,50,4.880952684,9.798886023,-121.496097,-4.45434003,4.432747736,23.03757975,-24.65169841,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,d012b383-6300-11ea-bc5a-d43b046e0121
160,3/10/2020,2:56:37 PM,3,4,"Sewald, Paul",623149,Right,NYM,"Correa, Carlos",621043,Right,HOU,Undefined,6,Bottom,1,1,2,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,91.97585408,-0.668106828,-4.765635122,2427.978694,211.0031043,1:00,4.924069011,3.906295614,6.716906435,-13.13983979,19.04723588,11.46432467,3.216320406,0.496034185,83.43765372,-3.18143032,-2.578450707,0.408330931,,,,,,,,,,,,-7.783748426,10.79558308,-3.595551878,50,4.874579967,10.81189419,-133.5680735,-1.933697871,-13.98310861,30.26836194,-12.78033201,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,daf9ecb8-6300-11ea-bc5a-d43b046e0121
161,3/10/2020,2:57:08 PM,3,5,"Sewald, Paul",623149,Right,NYM,"Correa, Carlos",621043,Right,HOU,Undefined,6,Bottom,1,1,2,Undefined,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,91.94728788,-0.606035011,-5.653723173,2375.967294,221.9491098,1:30,4.729966323,3.795595932,7.080354969,-19.35238708,12.01209055,10.8229366,2.564516943,-0.450566024,84.83518424,-4.294884041,-3.596813104,0.403079348,,,,,,,,,,,,-7.473314358,6.897387594,-3.460776737,50,4.687154183,12.93621323,-133.5360274,-1.926392756,-13.64708268,25.70554641,-19.57867062,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,ecdf3fa8-6300-11ea-bc5a-d43b046e0121
162,3/10/2020,2:57:46 PM,4,1,"Sewald, Paul",623149,Right,NYM,"Ritchie, Jamie",657739,Right,HOU,Undefined,6,Bottom,2,0,0,Undefined,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.44870866,-0.743613942,-4.644405625,2386.90543,204.9191766,12:45,5.006297725,3.808047794,7.043715704,-14.4723048,17.30295637,8.052685124,3.122625227,0.25158066,84.04778001,-3.5091505,-3.108809546,0.405710346,,,,,,,,,,,,-5.722830682,9.908684188,-3.530083303,50,4.956381718,10.59192454,-132.9822523,-2.111464468,-10.31935475,26.65749578,-14.30680192,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,07b73c49-6301-11ea-bc5a-d43b046e0121
163,3/10/2020,2:58:08 PM,4,2,"Sewald, Paul",623149,Right,NYM,"Ritchie, Jamie",657739,Right,HOU,Undefined,6,Bottom,2,0,1,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,90.69119312,-2.192609779,-6.109095592,2364.694659,208.134056,1:00,5.067107535,3.783819418,6.599546432,-11.64108856,21.64386506,11.59001968,2.076133654,-0.86756652,82.68030354,-4.406573095,-3.916568682,0.415236476,,,,,,,,,,,,-8.115434261,12.58854563,-3.371366818,50,4.912027195,13.72560665,-131.3391344,-5.390342217,-14.17716875,27.78641717,-10.18262703,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,15246bc8-6301-11ea-bc5a-d43b046e0121
164,3/10/2020,2:58:28 PM,4,3,"Sewald, Paul",623149,Right,NYM,"Ritchie, Jamie",657739,Right,HOU,Undefined,6,Bottom,2,1,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.77097378,-0.898879729,-5.049082598,2353.088558,122.5532778,10:00,5.025230124,3.831355371,6.115987254,-34.48971202,6.034157678,-9.512007441,1.316823941,-1.640993054,76.36288532,-7.326996733,-6.827136355,0.458170342,,,,,,,,,,,,3.769751554,3.530480403,-3.439109202,50,4.938076156,10.883024,-120.0687177,-2.887291351,5.505169443,23.16777183,-27.01829955,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,20ebb45a-6301-11ea-bc5a-d43b046e0121
165,3/10/2020,2:58:50 PM,4,4,"Sewald, Paul",623149,Right,NYM,"Ritchie, Jamie",657739,Right,HOU,Undefined,6,Bottom,2,2,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.22382165,-1.157852336,-4.052331652,2403.923046,124.1529286,10:15,4.94243459,3.737064121,6.259094845,-35.63303727,6.088453467,-9.032562242,0.902723536,-0.757897137,75.01076014,-7.821599104,-5.750621115,0.464891309,,,,,,,,,,,,3.816772783,3.646978174,-3.432222208,50,4.838909403,8.609665685,-118.0080177,-3.37501212,5.386444884,22.28999989,-27.02722739,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,2b81e271-6301-11ea-bc5a-d43b046e0121
166,3/10/2020,2:59:17 PM,4,5,"Sewald, Paul",623149,Right,NYM,"Ritchie, Jamie",657739,Right,HOU,Undefined,6,Bottom,2,3,1,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.90123039,-1.65615777,-5.230278181,2356.822892,216.0092304,1:15,4.871034585,3.826006611,6.74565793,-16.98488803,15.48749734,11.27832782,1.936065438,-0.025033112,83.95157632,-4.872757794,-3.098274724,0.410136683,,,,,,,,,,,,-7.532109599,8.996225291,-3.486916957,50,4.755291687,11.7668974,-132.0055374,-4.309919698,-13.45276144,24.88586949,-16.10629608,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,3d673689-6301-11ea-bc5a-d43b046e0121
167,3/10/2020,2:59:40 PM,4,6,"Sewald, Paul",623149,Right,NYM,"Ritchie, Jamie",657739,Right,HOU,Undefined,6,Bottom,2,3,2,Undefined,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,83.29106452,-0.494849907,-3.842868514,2411.237558,139.2738813,10:45,5.039517861,3.850279265,6.184674232,-30.72178543,9.04221113,-7.816890484,2.021463591,-0.354342719,76.61729518,-6.255648281,-5.312114032,0.453854381,,,,,,,,,,,,3.197643557,5.064788259,-3.556488501,50,4.986490229,8.355553682,-121.0469132,-1.930771987,4.747457934,23.48295678,-24.65448961,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,4659e000-6301-11ea-bc5a-d43b046e0121
168,3/10/2020,3:02:24 PM,1,1,"Devenski, Chris",606965,Right,HOU,"Nunez, Eduardo",456488,Right,NYM,Undefined,7,Top,0,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.03278714,-3.132502193,-1.933127722,2376.892981,206.2000448,12:45,6.762138647,0.52633553,5.98757978,-13.75206997,17.49567588,8.623413539,2.708759644,-0.547114854,86.54806899,-5.702650145,-0.313384433,0.402328562,,,,,,,,,,,,-5.15759243,10.26139423,-0.378866721,50,6.507441709,4.322057813,-136.7046482,-7.951411568,-9.828977096,28.1442731,-12.61860476,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,a8c727bf-6301-11ea-bc5a-d43b046e0121
169,3/10/2020,3:02:43 PM,1,2,"Devenski, Chris",606965,Right,HOU,"Nunez, Eduardo",456488,Right,NYM,Undefined,7,Top,0,0,1,Undefined,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,83.58837424,-2.365373813,-2.883955561,1641.312425,262.9841121,2:45,6.731628436,0.171048942,6.472406466,-36.88306229,2.303897308,19.02020801,1.482123379,-0.894268804,76.83807556,-9.31588705,0.738820978,0.450549283,,,,,,,,,,,,-11.32213518,1.956611288,0.023284405,50,6.548576889,5.606122258,-121.5204073,-6.026071882,-16.86154029,24.71749265,-29.26015647,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,b914e157-6301-11ea-bc5a-d43b046e0121
170,3/10/2020,3:03:01 PM,1,3,"Devenski, Chris",606965,Right,HOU,"Nunez, Eduardo",456488,Right,NYM,Undefined,7,Top,0,1,1,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.39849073,-0.893709466,-1.23219608,2230.756336,118.7398484,10:00,6.61623098,0.466206041,5.685029003,-37.90676457,3.701401931,-6.820938564,2.624173022,-1.25073896,75.27014487,-7.972938953,-2.515279402,0.464259509,,,,,,,,,,,,3.286854447,2.255801101,-0.358438618,50,6.517652735,2.788063154,-119.8100147,-3.0422719,4.737656721,24.95312071,-28.92254734,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,c39f2423-6301-11ea-bc5a-d43b046e0121
171,3/10/2020,3:03:18 PM,1,4,"Devenski, Chris",606965,Right,HOU,"Nunez, Eduardo",456488,Right,NYM,Undefined,7,Top,0,2,1,Undefined,ChangeUp,InPlay,Undefined,LineDrive,Out,1,0,,82.77158076,-1.08665213,-0.611760306,1624.1202,268.3203593,3:00,6.789907362,0.190546304,6.536124127,-39.36508527,0.46274536,17.05763903,2.512733478,1.050946642,75.92153788,-8.537480086,2.646439227,0.454218527,85.28737017,19.69268422,-29.84154604,1917.998635,92.47254913,31.87496123,-59.5719867,283.3302872,275.8610294,-38.12574887,3.248947144,-9.615888504,0.580929178,-0.15562719,50,6.697668597,0.835733071,-120.5495141,-3.328549606,-14.04691001,25.03049373,-31.325426,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,cc91cdc1-6301-11ea-bc5a-d43b046e0121
172,3/10/2020,3:04:01 PM,2,1,"Devenski, Chris",606965,Right,HOU,"Rivera, Rene",425784,Right,NYM,Undefined,7,Top,1,0,0,Undefined,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,94.54064224,-2.916145681,-1.783790088,2432.311195,209.8266062,1:00,6.657055467,0.461148818,6.253653654,-14.33561933,16.13382356,9.266304418,2.770004011,-0.411907196,87.37307919,-5.603957444,-0.037958191,0.39728647,,,,,,,,,,,,-5.490418713,9.513463689,-0.333565706,50,6.433526272,3.983339551,-137.5705483,-7.477002214,-10.63744583,27.38137747,-13.74212926,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,e769ca48-6301-11ea-bc5a-d43b046e0121
173,3/10/2020,3:04:25 PM,2,2,"Devenski, Chris",606965,Right,HOU,"Rivera, Rene",425784,Right,NYM,Undefined,7,Top,1,0,1,Undefined,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,94.79667344,-2.768467526,-1.967465447,2406.938553,213.383561,1:00,6.753083301,0.307382345,6.126481226,-14.48254804,16.01717768,10.57368728,2.9839325,-0.630630584,87.44375144,-5.480856911,0.021555503,0.397483848,,,,,,,,,,,,-6.23324962,9.389621047,-0.162746657,50,6.533887526,4.384862183,-137.9062777,-7.155451735,-12.11574302,27.99231742,-13.9231774,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,f05c73d1-6301-11ea-bc5a-d43b046e0121
174,3/10/2020,3:04:47 PM,2,3,"Devenski, Chris",606965,Right,HOU,"Rivera, Rene",425784,Right,NYM,Undefined,7,Top,1,0,2,Undefined,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,,84.03646893,-2.74690539,-1.984833524,1720.994064,249.1835212,2:15,6.804826695,0.183576566,6.701469833,-32.22802987,5.719138542,15.13654805,1.604450188,-0.370342939,78.14700551,-8.808747537,0.89301656,0.443364795,,,,,,,,,,,,-8.88938846,3.86258687,-0.058116682,50,6.609425449,3.843079103,-122.3547113,-6.719749194,-13.59882321,22.07671026,-26.2651341,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,0241c6e6-6302-11ea-bc5a-d43b046e0121
